deltaYaw,deltaPitch,accelYaw,accelPitch,jerkYaw,jerkPitch,label
8.36627,17.25548,-12.54944,7.32051,-25.62177,4.18315,1
9.935,10.98076,1.56873,-6.27472,14.11816,-13.59523,1
19.86993,8.88919,9.93494,-2.09157,8.36621,4.18315,1
10.98077,9.93497,-8.88916,1.04579,-18.8241,3.13736,1
10.45789,3.66025,-0.52289,-6.27472,8.36627,-7.32051,1
20.39285,-22.48441,9.93497,-26.14466,10.45786,-19.86994,1
6.79761,-1.04579,-13.59525,21.43863,-23.53021,47.58329,1
12.54944,1.04579,5.75183,2.09157,19.34708,-19.34705,1
0.0,-33.46517,-12.54944,-34.51096,-18.30127,-36.60253,1
-8.3663,-15.16391,-8.3663,18.30127,4.18314,52.81223,1
4.18314,8.36629,12.54944,23.5302,20.91574,5.22893,1
-12.02655,10.98076,-16.20969,2.61447,-28.75912,-20.91573,1
1.04578,7.8434,13.07233,-3.13736,29.28201,-5.75182,1
-7.84341,2.61447,-8.88919,-5.22893,-21.96152,-2.09157,1
9.41208,5.75183,17.25549,3.13736,26.14468,8.36629,1
4.70605,0.52289,-4.70602,-5.22893,-21.96152,-8.36629,1
10.98077,-4.18315,6.27472,-4.70604,10.98074,0.52289,1
17.77838,3.13736,6.79761,7.32051,0.52289,12.02655,1
9.41208,0.52289,-8.3663,-2.61447,-15.16391,-9.93497,1
23.53021,7.8434,14.11813,7.32051,22.48444,9.93497,1
0.52289,-24.57598,-23.00732,-32.41938,-37.12546,-39.73989,1
9.93497,0.0,9.41208,24.57598,32.4194,56.99537,1
-2.61447,34.51096,-12.54944,34.51096,-21.96152,9.93497,1
3.13736,39.73989,5.75183,5.22894,18.30127,-29.28202,1
-2.61447,-3.13736,-5.75183,-42.87725,-11.50366,-48.10619,1
-70.59061,12.54944,-67.97614,15.6868,-62.2243,58.56405,1
15.16391,-15.6868,85.75452,-28.23624,153.73065,-43.92304,1
1.5687,-24.57598,-13.59521,-8.88919,-99.34973,19.34705,1
4.70605,-22.48441,3.13736,2.09157,16.73257,10.98076,1
9.93497,0.52289,5.22891,23.00731,2.09155,20.91574,1
1.04578,-1.04579,-8.88919,-1.56868,-14.1181,-24.57599,1
9.41208,-5.22893,8.3663,-4.18315,17.25549,-2.61447,1
1.5687,-18.30127,-7.84338,-13.07233,-16.20969,-8.88919,1
6.27472,-4.70604,4.70602,13.59523,12.54941,26.66756,1
-6.79761,7.8434,-13.07233,12.54944,-17.77835,-1.04579,1
-5.22894,6.27472,1.56866,-1.56868,14.64099,-14.11812,1
-2.61447,4.70604,2.61447,-1.56868,1.04581,0.0,1
-10.98077,1.56868,-8.3663,-3.13736,-10.98077,-1.56868,1
-8.3663,8.88919,2.61447,7.32051,10.98077,10.45787,1
-11.50366,9.41208,-3.13736,0.52289,-5.75183,-6.79761,1
-16.20969,21.43863,-4.70602,12.02655,-1.56866,11.50365,1
-5.75183,-14.64101,10.45786,-36.07964,15.16388,-48.10618,1
-11.50363,10.45787,-5.7518,25.09888,-16.20966,61.17851,1
-5.75183,4.18315,5.7518,-6.27472,11.5036,-31.3736,1
-11.50366,-49.15197,-5.75183,-53.33511,-11.50363,-47.06039,1
-2.09155,-16.73259,9.41211,32.41938,15.16394,85.7545,1
0.52289,0.52289,2.61444,17.25548,-6.79767,-15.1639,1
10.98077,12.54944,10.45789,12.02655,7.84344,-5.22893,1
-5.75183,7.8434,-16.7326,-4.70604,-27.19049,-16.73259,1
2.61444,3.66025,8.36627,-4.18315,25.09888,0.52289,1
-4.70605,5.75183,-7.3205,2.09157,-15.68677,6.27472,1
-2.09155,0.52289,2.6145,-5.22893,9.935,-7.32051,1
-9.935,-3.13736,-7.84344,-3.66025,-10.45795,1.56868,1
-2.61444,2.09157,7.32056,5.22893,15.164,8.88919,1
-3.66028,0.52289,-1.04584,-1.56868,-8.36639,-6.79761,1
-28.23627,-5.22893,-24.57599,-5.75183,-23.53015,-4.18315,1
-2.09155,-30.32781,26.14471,-25.09888,50.7207,-19.34705,1
-18.82416,-5.75183,-16.7326,24.57598,-42.87732,49.67487,1
-12.02655,30.8507,6.79761,36.60253,23.53021,12.02655,1
-2.61444,36.07964,9.41211,5.22893,2.6145,-31.3736,1
-6.27472,8.88918,-3.66028,-27.19045,-13.07239,-32.41938,1
4.70605,-1.56868,10.98077,-10.45786,14.64105,16.73259,1
-5.22894,4.18315,-9.935,5.75183,-20.91577,16.20969,1
5.22894,-14.11812,10.45789,-18.30127,20.39288,-24.05309,1
0.0,-15.6868,-5.22894,-1.56868,-15.68683,16.73259,1
-1.56866,-2.09157,-1.56866,13.59523,3.66028,15.16391,1
-1.56866,-4.70604,0.0,-2.61447,1.56866,-16.20969,1
-7.84338,-3.66025,-6.27472,1.04579,-6.27472,3.66025,1
-1.56866,-19.86995,6.27472,-16.20969,12.54944,-17.25548,1
-11.50366,-3.66025,-9.935,16.20969,-16.20972,32.41938,1
0.0,9.41208,11.50366,13.07233,21.43866,-3.13736,1
0.0,8.88919,0.0,-0.52289,-11.50366,-13.59523,1
-2.61444,4.18315,-2.61444,-4.70604,-2.61444,-4.18315,1
4.70605,1.56868,7.3205,-2.61447,9.93494,2.09157,1
-0.52289,3.13736,-5.22894,1.56868,-12.54944,4.18315,1
7.3205,0.0,7.84338,-3.13736,13.07233,-4.70604,1
-2.61444,3.66025,-9.93494,3.66025,-17.77832,6.79761,1
4.18317,14.11812,6.79761,10.45787,16.73254,6.79761,1
-1.04578,6.27472,-5.22894,-7.8434,-12.02655,-18.30127,1
-8.36627,-2.61447,-7.3205,-8.88918,-2.09155,-1.04578,1
-3.13739,-13.59523,5.22888,-10.98076,12.54938,-2.09158,1
-7.84338,-23.5302,-4.70599,-9.93497,-9.93488,1.04579,1
-6.27472,5.75183,1.56866,29.28202,6.27466,39.217,1
-5.75183,8.88919,0.52289,3.13736,-1.04578,-26.14466,1
-1.56866,-0.52289,4.18317,-9.41208,3.66028,-12.54944,1
0.0,-1.56868,1.56866,-1.04579,-2.6145,8.36629,1
-5.22894,3.13736,-5.22894,4.70604,-6.79761,5.75183,1
3.13739,0.0,8.36633,-3.13736,13.59528,-7.8434,1
-10.45789,-2.61447,-13.59528,-2.61447,-21.96161,0.52289,1
-4.70605,1.56868,5.75183,4.18315,19.34711,6.79761,1
-6.27472,0.52289,-1.56866,-1.04579,-7.3205,-5.22893,1
-20.39282,-3.13736,-14.1181,-3.66025,-12.54944,-2.61447,1
-8.36627,-20.39284,12.02655,-17.25548,26.14465,-13.59523,1
-8.88916,-6.27472,-0.52289,14.11812,-12.54944,31.3736,1
-12.02655,12.54944,-3.13739,18.82416,-2.6145,4.70604,1
2.61444,13.07233,14.64099,0.52289,17.77838,-18.30126,1
-1.04578,10.45787,-3.66022,-2.61447,-18.30121,-3.13736,1
2.09155,19.86995,3.13733,9.41208,6.79755,12.02654,1
3.13739,15.6868,1.04584,-4.18315,-2.09149,-13.59522,1
-14.1181,1.04579,-17.25549,-14.64101,-18.30133,-10.45787,1
14.1181,-7.8434,28.23621,-8.88919,45.4917,5.75183,1
22.48444,39.217,8.36633,47.0604,-19.86987,55.94958,1
38.1712,-21.43863,15.68677,-60.65562,7.32043,-107.71602,1
-5.75183,-76.86532,-43.92303,-55.42669,-59.6098,5.22893,1
-6.27472,-42.35435,-0.52289,34.51096,43.40015,89.93765,1
-49.15198,15.16391,-42.87726,57.51826,-42.35437,23.0073,1
2.61444,18.82416,51.76642,3.66025,94.64368,-53.85801,1
-1.56866,19.34705,-4.18311,0.5229,-55.94952,-3.13736,1
1.04578,7.32051,2.61444,-12.02655,6.79755,-12.54944,1
1.56866,2.09157,0.52289,-5.22893,-2.09155,6.79761,1
0.0,3.66025,-1.56866,1.56868,-2.09155,6.79761,1
0.0,0.52289,0.0,-3.13736,1.56866,-4.70604,1
7.84338,-2.61447,7.84338,-3.13736,7.84338,-0.0,1
0.52289,6.79761,-7.3205,9.41208,-15.16388,12.54944,1
1.56866,15.6868,1.04578,8.88919,8.36627,-0.52289,1
12.54944,-8.36629,10.98077,-24.05309,9.935,-32.94228,1
1.04578,-12.02655,-11.50366,-3.66025,-22.48444,20.39284,1
-0.52289,0.0,-1.56866,12.02655,9.935,15.6868,1
7.3205,16.73259,7.84338,16.73259,9.41205,4.70604,1
-16.7326,4.18315,-24.0531,-12.54944,-31.89648,-29.28203,1
-0.52289,-3.13736,16.20972,-7.32051,40.26282,5.22894,1
1.04578,-10.98076,1.56866,-7.8434,-14.64105,-0.52289,1
-10.45789,-6.79761,-11.50366,4.18315,-13.07233,12.02655,1
9.935,7.32051,20.39288,14.11812,31.89655,9.93497,1
14.1181,3.13736,4.18311,-4.18315,-16.20978,-18.30127,1
17.25549,4.70604,3.13739,1.56868,-1.04572,5.75183,1
18.30127,-13.59523,1.04578,-18.30127,-2.09161,-19.86995,1
18.82416,-13.07233,0.52289,0.52289,-0.52289,18.82416,1
0.0,-19.34705,-18.82416,-6.27472,-19.34705,-6.79761,1
-1.56866,0.0,-1.56866,19.34705,17.25549,25.62177,1
8.88916,9.93497,10.45782,9.93497,12.02649,-9.41208,1
-9.935,9.41208,-18.82416,-0.52289,-29.28198,-10.45787,1
0.0,8.88919,9.935,-0.52289,28.75916,0.0,1
-5.75183,13.59523,-5.75183,4.70604,-15.68683,5.22893,1
3.66028,14.11812,9.41211,0.52289,15.16394,-4.18315,1
16.20972,10.45787,12.54944,-3.66025,3.13733,-4.18315,1
11.50366,7.8434,-4.70605,-2.61447,-17.25549,1.04579,1
16.7326,-8.36629,5.22894,-16.20969,9.935,-13.59523,1
12.54944,5.22893,-4.18317,13.59523,-9.41211,29.80492,1
28.23627,-26.66756,15.68683,-31.89649,19.87,-45.49171,1
-1.04578,-35.55675,-29.28204,-8.88919,-44.96887,23.0073,1
0.52289,-10.45787,1.56866,25.09888,30.85071,33.98807,1
12.54944,6.79761,12.02655,17.25548,10.45789,-7.8434,1
-3.13739,6.27472,-15.68683,-0.52289,-27.71338,-17.77837,1
13.07233,10.45787,16.20972,4.18315,31.89655,4.70604,1
-1.56866,4.70604,-14.64099,-5.75183,-30.85071,-9.93497,1
-21.4386,9.93497,-19.86993,5.22893,-5.22894,10.98076,1
3.13739,3.66025,24.57599,-6.27472,44.44592,-11.50365,1
7.84338,-4.18315,4.70599,-7.8434,-19.87,-1.56868,1
5.75183,0.0,-2.09155,4.18315,-6.79755,12.02655,1
0.0,-1.56868,-5.75183,-1.56868,-3.66028,-5.75183,1
14.64099,3.66025,14.64099,5.22893,20.39282,6.79761,1
0.0,-10.45787,-14.64099,-14.11812,-29.28198,-19.34705,1
3.66028,-3.66025,3.66028,6.79761,18.30127,20.91573,1
-4.70605,13.07233,-8.36633,16.73259,-12.02661,9.93497,1
-2.09155,14.64101,2.6145,1.56868,10.98083,-15.16391,1
-3.13739,-2.09157,-1.04584,-16.73259,-3.66034,-18.30127,1
-3.13739,-5.22893,0.0,-3.13736,1.04584,13.59523,1
-17.77838,10.45787,-14.64099,15.6868,-14.64099,18.82416,1
-9.935,-11.50365,7.84338,-21.96152,22.48438,-37.64832,1
-12.54944,-15.6868,-2.61444,-4.18315,-10.45782,17.77837,1
-4.18317,3.13736,8.36627,18.82416,10.98071,23.00731,1
-4.18317,0.0,0.0,-3.13736,-8.36627,-21.96152,1
4.70605,-2.61447,8.88922,-2.61447,8.88922,0.52289,1
-3.66028,-17.25548,-8.36633,-14.64101,-17.25555,-12.02655,1
2.61444,-7.8434,6.27472,9.41208,14.64105,24.05309,1
-7.84338,7.32051,-10.45782,15.16391,-16.73254,5.75183,1
-1.56866,7.32051,6.27472,-0.0,16.73254,-15.16391,1
-0.52289,5.75183,1.04578,-1.56868,-5.22894,-1.56868,1
-12.54944,1.56868,-12.02655,-4.18315,-13.07233,-2.61447,1
-10.98077,15.6868,1.56866,14.11812,13.59521,18.30127,1
-20.39282,9.93497,-9.41205,-5.75183,-10.98071,-19.86995,1
-6.27472,1.56868,14.1181,-8.36629,23.53015,-2.61447,1
-3.13739,-4.18315,3.13733,-5.75183,-10.98077,2.61447,1
-7.84338,10.45787,-4.70599,14.64101,-7.84332,20.39284,1
7.3205,-6.27472,15.16388,-16.73259,19.86987,-31.3736,1
-8.88916,-25.09888,-16.20966,-18.82416,-31.37354,-2.09157,1
-6.79761,-23.00731,2.09155,2.09157,18.30121,20.91573,1
-14.1181,6.79761,-7.3205,29.80492,-9.41205,27.71334,1
-19.86993,-1.04579,-5.75183,-7.8434,1.56866,-37.64832,1
-23.53021,6.79761,-3.66028,7.8434,2.09155,15.6868,1
9.41211,6.27472,32.94232,-0.52289,36.6026,-8.36629,1
-23.53021,7.32051,-32.94232,1.04579,-65.88464,1.56868,1
3.13739,4.18315,26.6676,-3.13736,59.60992,-4.18315,1
-5.22894,-1.56868,-8.36633,-5.75183,-35.03394,-2.61447,1
0.0,1.04579,5.22894,2.61447,13.59528,8.36629,1
5.75183,0.0,5.75183,-1.04579,0.52289,-3.66025,1
3.66028,-6.79761,-2.09155,-6.79761,-7.84338,-5.75183,1
0.52289,-13.07233,-3.13739,-6.27472,-1.04584,0.52289,1
19.86993,-5.22893,19.34705,7.8434,22.48444,14.11812,1
-17.77838,29.80492,-37.64832,35.03385,-56.99536,27.19045,1
-1.56866,16.73259,16.20972,-13.07233,53.85803,-48.10619,1
-0.52289,3.66025,1.04578,-13.07233,-15.16394,0.0,1
-7.84338,-15.16391,-7.3205,-18.82416,-8.36627,-5.75183,1
-10.45789,19.86995,-2.6145,35.03385,4.70599,53.85801,1
-0.52289,-11.50365,9.935,-31.3736,12.5495,-66.40746,1
-10.98077,-11.50365,-10.45789,0.0,-20.39288,31.3736,1
-5.22894,-9.41208,5.75183,2.09157,16.20972,2.09157,1
-5.22894,0.0,0.0,9.41208,-5.75183,7.32051,1
-13.59521,-3.13736,-8.36627,-3.13736,-8.36627,-12.54944,1
-6.27472,-18.82416,7.3205,-15.6868,15.68677,-12.54944,1
-17.25549,-12.54944,-10.98077,6.27472,-18.30127,21.96152,1
-13.07233,6.79761,4.18317,19.34705,15.16394,13.07234,1
-17.25549,7.32051,-4.18317,0.52289,-8.36633,-18.82416,1
-9.41211,8.88919,7.84338,1.56868,12.02655,1.04578,1
2.61444,1.04579,12.02655,-7.8434,4.18317,-9.41208,1
-22.48444,9.41208,-25.09888,8.36629,-37.12543,16.20969,1
-13.07233,16.20969,9.41211,6.79761,34.51099,-1.56868,1
1.56866,4.70604,14.64099,-11.50365,5.22888,-18.30127,1
0.0,10.45787,-1.56866,5.75183,-16.20966,17.25548,1
0.0,11.50365,0.0,1.04579,1.56866,-4.70604,1
4.18317,-16.73259,4.18317,-28.23624,4.18317,-29.28203,1
2.09155,-12.54944,-2.09161,4.18315,-6.27478,32.41939,1
-1.04578,-27.19045,-3.13733,-14.64101,-1.04572,-18.82416,1
-1.56866,16.20969,-0.52289,43.40015,2.61444,58.04116,1
-2.61444,1.04579,-1.04578,-15.16391,-0.52289,-58.56405,1
0.0,-6.79761,2.61444,-7.8434,3.66022,7.32051,1
1.56866,0.0,1.56866,6.79761,-1.04578,14.64101,1
-6.79761,3.66025,-8.36627,3.66025,-9.93494,-3.13736,1
4.18317,0.52289,10.98077,-3.13736,19.34705,-6.79761,1
-7.84338,-4.18315,-12.02655,-4.70604,-23.00732,-1.56868,1
5.75183,2.61447,13.59521,6.79761,25.62177,11.50365,1
2.61444,1.04579,-3.13739,-1.56868,-16.7326,-8.36629,1
-0.52289,-7.32051,-3.13733,-8.36629,6e-05,-6.79761,1
10.98077,-35.03385,11.50366,-27.71334,14.64099,-19.34705,1
5.75183,0.52289,-5.22894,35.55674,-16.7326,63.27009,1
8.88916,9.93497,3.13733,9.41208,8.36627,-26.14466,1
0.52289,37.12542,-8.36627,27.19045,-11.5036,17.77837,1
1.56866,2.61447,1.04578,-34.51096,9.41205,-61.7014,1
1.04578,26.66756,-0.52289,24.05309,-1.56866,58.56405,1
5.22894,0.0,4.18317,-26.66756,4.70605,-50.72065,1
13.59521,-1.56868,8.36627,-1.56868,4.18311,25.09888,1
3.13739,-6.27472,-10.45782,-4.70604,-18.8241,-3.13736,1
14.1181,-10.45787,10.98071,-4.18315,21.43854,0.52289,1
4.18317,0.52289,-9.93494,10.98076,-20.91565,15.16391,1
6.79761,-23.00731,2.61444,-23.5302,12.54938,-34.51096,1
10.45789,-32.94228,3.66028,-9.93497,1.04584,13.59522,1
-23.00732,-16.73259,-33.46521,16.20969,-37.12549,26.14467,1
25.09888,-8.88919,48.1062,7.8434,81.57141,-8.36629,1
-39.21698,19.34705,-64.31586,28.23624,-112.42206,20.39284,1
-4.18317,13.59523,35.03381,-5.75183,99.34967,-33.98807,1
5.75183,12.02655,9.935,-1.56868,-25.09882,4.18315,1
33.46515,27.71334,27.71332,15.6868,17.77832,17.25548,1
41.83148,6.79761,8.36633,-20.91573,-19.34698,-36.60253,1
-12.02655,2.61447,-53.85803,-4.18315,-62.22437,16.73259,1
15.68683,5.75183,27.71338,3.13736,81.57141,7.32051,1
-15.68683,14.11812,-31.37366,8.36629,-59.08704,5.22893,1
18.30127,20.39284,33.9881,6.27472,65.36176,-2.09158,1
-23.00732,-81.04846,-41.30859,-101.4413,-75.29669,-107.71602,1
-10.45789,-26.14467,12.54944,54.90379,53.85803,156.34509,1
-40.78571,64.83877,-30.32782,90.98344,-42.87726,36.07964,1
-64.83875,35.03385,-24.05304,-29.80492,6.27478,-120.78835,1
-7.3205,-24.05309,57.51825,-59.08694,81.57129,-29.28203,1
19.34705,-18.30127,26.66754,5.75183,-30.85071,64.83878,1
0.0,-7.8434,-19.34705,10.45787,-46.01459,4.70604,1
13.07233,0.52289,13.07233,8.36629,32.41937,-2.09157,1
10.98077,-4.18315,-2.09155,-4.70604,-15.16388,-13.07233,1
10.98077,3.13736,0.0,7.32051,2.09155,12.02655,1
0.52289,0.52289,-10.45789,-2.61447,-10.45789,-9.93497,1
13.59521,-3.13736,13.07233,-3.66025,23.53021,-1.04579,1
-4.70605,-19.86995,-18.30127,-16.73259,-31.3736,-13.07233,1
-5.75183,-9.41208,-1.04578,10.45787,17.25549,27.19045,1
3.66028,3.66025,9.41211,13.07233,10.45789,2.61447,1
-25.62177,8.88919,-29.28204,5.22893,-38.69415,-7.8434,1
3.13739,15.6868,28.75916,6.79761,58.0412,1.56868,1
-12.02655,26.14466,-15.16394,10.45787,-43.9231,3.66025,1
-6.79761,1.56868,5.22894,-24.57598,20.39288,-35.03385,1
3.66028,3.66025,10.45789,2.09157,5.22894,26.66756,1
2.09155,7.8434,-1.56873,4.18315,-12.02661,2.09157,1
8.36627,7.8434,6.27472,-0.0,7.84344,-4.18315,1
1.04578,-6.79761,-7.3205,-14.64101,-13.59521,-14.64101,1
12.54944,-21.43863,11.50366,-14.64101,18.82416,-0.0,1
2.09155,-28.23624,-10.45789,-6.79761,-21.96155,7.8434,1
5.22894,-10.45787,3.13739,17.77837,13.59528,24.57598,1
1.04578,-2.61447,-4.18317,7.8434,-7.32056,-9.93497,1
-2.09155,0.0,-3.13733,2.61447,1.04584,-5.22894,1
0.0,-3.13736,2.09155,-3.13736,5.22888,-5.75183,1
-2.61444,-0.52289,-2.61444,2.61447,-4.70599,5.75183,1
-2.61444,-1.56868,0.0,-1.04579,2.61444,-3.66025,1
412.12201,84.91785,414.73645,86.48653,414.73645,87.53232,1
42.0,-42.0,85.54633,-97.02416,130.5773,-162.85321,1
14.92194,-34.54306,-27.07806,7.45694,-112.62438,104.48111,1
-11.45946,10.47015,-26.3814,45.01321,0.69666,37.55626,1
4.01062,13.83254,15.47008,3.36239,41.85148,-41.65081,1
13.02467,-0.16487,9.01405,-13.99741,-6.45603,-17.3598,1
2.78091,-14.31352,-10.24375,-14.14865,-19.2578,-0.15124,1
-12.78455,-9.81524,-15.56547,4.49829,-5.32172,18.64694,1
-14.87899,6.82296,-2.09444,16.6382,13.47103,12.13992,1
0.16358,15.13107,15.04257,8.30811,17.13701,-8.33009,1
12.79543,9.35051,12.63185,-5.78057,-2.41072,-14.08867,1
8.5687,-5.35544,-4.22673,-14.70595,-16.85858,-8.92538,1
-8.81383,-7.4135,-17.38253,-2.05806,-13.1558,12.64789,1
-14.7973,6.8232,-5.98347,14.2367,11.39906,16.29476,1
-2.64261,17.3421,12.15469,10.5189,18.13817,-3.7178,1
12.85331,9.16924,15.49592,-8.17286,3.34122,-18.69175,1
10.58559,-9.35471,-2.26772,-18.52395,-17.76363,-10.3511,1
-6.0742,-16.66302,-16.6598,-7.30832,-14.39208,11.21564,1
-17.47193,-5.57789,-11.39773,11.08513,5.26207,18.39345,1
-7.87795,6.23671,9.59398,11.81461,20.99171,0.72948,1
9.8761,-0.2469,17.75405,-6.48362,8.16007,-18.29823,1
12.94004,-5.52218,3.06394,-5.27528,-14.69011,1.20834,1
-6.90341,-15.20395,-19.84345,-9.68176,-22.90739,-4.40648,1
-21.20047,-3.8621,-14.29706,11.34185,5.54639,21.02361,1
-19.23721,18.3329,1.96326,22.19501,16.26031,10.85316,1
-7.48921,19.58717,11.748,1.25426,9.78474,-20.94074,1
-0.74025,0.1645,6.74896,-19.42267,-4.99904,-20.67694,1
-4.1282,-11.31127,-3.38795,-11.47577,-10.13692,7.9469,1
-10.39485,34.07203,-6.26665,45.3833,-2.87869,56.85907,1
-9.6655,7.78155,0.72935,-26.29049,6.996,-71.67379,1
6.87773,11.38102,16.54323,3.59947,15.81387,29.88995,1
21.92508,4.2861,15.04735,-7.09491,-1.49588,-10.69438,1
11.76648,-27.15342,-10.1586,-31.43952,-25.20595,-24.34461,1
-6.5023,-24.36307,-18.26878,2.79035,-8.11018,34.22987,1
-5.69109,26.88834,0.81122,51.25141,19.08,48.46105,1
5.90782,23.13895,11.59891,-3.74939,10.78769,-55.00079,1
22.42539,9.61089,16.51757,-13.52807,4.91866,-9.77868,1
17.26485,-10.80076,-5.16055,-20.41164,-21.67812,-6.88358,1
-0.49078,-16.93179,-17.75562,-6.13103,-12.59508,14.28061,1
-11.62145,-5.02772,-11.13068,11.90407,6.62495,18.03511,1
1.07256,11.38563,12.69401,16.41335,23.82468,4.50928,1
16.23087,7.2957,15.15832,-4.08993,2.46431,-20.50328,1
17.29089,-10.53921,1.06002,-17.83491,-14.0983,-13.74498,1
0.82178,-17.50406,-16.46911,-6.96485,-17.52913,10.87006,1
-16.52326,-15.29018,-17.34505,2.21388,-0.87594,9.17873,1
-11.97513,4.4597,4.54813,19.74988,21.89318,17.536,1
16.1646,35.6934,28.13972,31.23369,23.59159,11.48381,1
24.05754,10.674,7.89294,-25.0194,-20.24678,-56.2531,1
17.20053,-8.39452,-6.85701,-19.06851,-14.74995,5.95089,1
2.96447,-4.44671,-14.23606,3.94781,-7.37906,23.01632,1
1.73301,10.48061,-1.23146,14.92732,13.0046,10.97952,1
15.6873,16.43038,13.95428,5.94977,15.18575,-8.97755,1
27.91187,-1.31738,12.22457,-17.74776,-1.72972,-23.69753,1
20.07577,-13.98721,-7.8361,-12.66984,-20.06067,5.07792,1
-7.42304,-25.89816,-27.49881,-11.91095,-19.66271,0.75889,1
-12.4341,8.72857,-5.01106,34.62673,22.48775,46.53768,1
28.96141,22.03048,41.39551,13.30191,46.40657,-21.32483,1
42.0,-30.147,13.03859,-52.17748,-28.35693,-65.47939,1
42.0,1.31142,0.0,31.45842,-13.03859,83.63589,1
42.0,-12.54671,0.0,-13.85812,0.0,-45.31654,1
22.5686,-0.65654,-19.4314,11.89017,-19.4314,25.74829,1
-5.11015,11.20937,-27.67876,11.86591,-8.24736,-0.02426,1
10.68845,5.59088,15.7986,-5.61849,43.47736,-17.4844,1
13.11275,-12.78287,2.4243,-18.37375,-13.3743,-12.75526,1
-1.31096,-16.30509,-14.42371,-3.52222,-16.84801,14.85152,1
-13.49617,-6.5436,-12.18521,9.76149,2.23849,13.28371,1
-6.75298,6.75297,6.74319,13.29658,18.92841,3.53509,1
10.55154,11.12412,17.30452,4.37114,10.56133,-8.92543,1
17.03574,-15.06057,6.48419,-26.18469,-10.82033,-30.55583,1
4.83867,-23.04521,-12.19707,-7.98463,-18.68126,18.20006,1
-7.84686,11.3986,-12.68553,34.44381,-0.48846,42.42845,1
-5.36455,25.99741,2.48232,14.5988,15.16785,-19.84501,1
15.10968,28.98085,20.47423,2.98344,17.99191,-11.61536,1
34.85837,10.31022,19.74869,-18.67063,-0.72554,-21.65408,1
34.87088,-9.92794,0.01251,-20.23816,-19.73618,-1.56753,1
9.09033,-14.08593,-25.78055,-4.15799,-25.79306,16.08017,1
-15.50519,-0.16495,-24.59552,13.92099,1.18503,18.07898,1
-1.56039,5.25606,13.94479,5.42101,38.54031,-8.49998,1
11.6608,-8.12971,13.22119,-13.38577,-0.7236,-18.80677,1
7.46939,-24.21401,-4.19141,-16.0843,-17.4126,-2.69853,1
-9.87079,-28.04946,-17.34018,-3.83545,-13.14877,12.24885,1
-17.17078,3.77921,-7.29999,31.82867,10.04019,35.66412,1
-1.47572,42.0,15.69505,38.22079,22.99504,6.39212,1
19.53297,30.03812,21.0087,-11.96188,5.31364,-50.18267,1
23.78537,0.08259,4.2524,-29.95553,-16.7563,-17.99364,1
13.11649,-10.64167,-10.66888,-10.72426,-14.92128,19.23127,1
1.88596,-1.39397,-11.23053,9.2477,-0.56165,19.97195,1
10.88638,10.22661,9.00043,11.62058,20.23096,2.37289,1
23.84323,5.44517,12.95685,-4.78144,3.95642,-16.40202,1
22.12207,-16.38672,-1.72116,-21.83189,-14.67801,-17.05045,1
0.99054,-25.42415,-21.13153,-9.03744,-19.41037,12.79445,1
-15.12415,-22.43964,-16.11469,2.98451,5.01685,12.02195,1
-13.95328,-8.4215,1.17087,14.01815,17.28555,11.03364,1
5.40613,13.92484,19.35941,22.34634,18.18854,8.32819,1
18.34558,41.9563,12.93945,28.03145,-6.41995,5.68511,1
8.2435,6.5948,-10.10208,-35.36149,-23.04153,-63.39294,1
-9.48276,-0.49475,-17.72626,-7.08955,-7.62418,28.27194,1
-10.22467,4.86497,-0.74191,5.35972,16.98434,12.44928,1
3.5282,11.97945,13.75287,7.11448,14.49478,1.75476,1
16.07492,0.98923,12.54672,-10.99023,-1.20615,-18.10471,1
10.38828,-14.06915,-5.68665,-15.05837,-18.23337,-4.06815,1
-6.93393,-32.606,-17.3222,-18.53685,-11.63556,-3.47848,1
-14.41428,-6.67175,-7.48035,25.93424,9.84186,44.4711,1
-1.96744,-2.29533,12.44684,4.37642,19.92719,-21.55782,1
13.44443,-11.80487,15.41187,-9.50954,2.96503,-13.88597,1
11.71878,-9.17834,-1.72565,2.62653,-17.13751,12.13607,1
-6.30508,-12.4464,-18.02386,-3.26806,-16.29822,-5.89459,1
-17.02539,7.89583,-10.72031,20.34224,7.30356,23.6103,1
-8.32504,18.05131,8.70035,10.15548,19.42065,-10.18676,1
8.83313,12.05267,17.15817,-5.99864,8.45782,-16.15412,1
13.16888,-7.1979,4.33575,-19.25056,-12.82242,-13.25192,1
0.24585,-21.4696,-12.92303,-14.27171,-17.25879,4.97886,1
-13.672,-8.15378,-13.91785,13.31583,-0.99481,27.58754,1
-8.96146,4.8507,4.71054,13.00448,18.62839,-0.31135,1
9.55594,13.59249,18.5174,8.74179,13.80685,-4.26269,1
19.22635,-1.15523,9.67041,-14.74773,-8.84698,-23.48952,1
9.16293,-14.28095,-10.06342,-13.12572,-19.73383,1.622,1
-6.49521,-9.37285,-15.65814,4.9081,-5.59473,18.03382,1
17.48822,7.58922,23.98343,16.96208,39.64157,12.05398,1
29.65158,42.0,12.16336,34.41077,-11.82007,17.4487,1
38.32077,35.11368,8.66919,-6.88632,-3.49417,-41.2971,1
14.39801,-19.66357,-23.92276,-54.77725,-32.59195,-47.89093,1
-15.43146,-16.08812,-29.82947,3.57545,-5.90671,58.3527,1
